"Daily electric load curve in ISO-New England,",,,,,
"January 1, 2011-October 31, 2011 ",,,,,
megawatts ,,,,,
Year,Month,Day,Hour,Week Day,Load
11,2,22,1,Tuesday,13488
11,2,22,2,Tuesday,13102
11,2,22,3,Tuesday,12939
11,2,22,4,Tuesday,12973
11,2,22,5,Tuesday,13407
11,2,22,6,Tuesday,14533
11,2,22,7,Tuesday,16198
11,2,22,8,Tuesday,17286
11,2,22,9,Tuesday,17712
11,2,22,10,Tuesday,17759
11,2,22,11,Tuesday,17690
11,2,22,12,Tuesday,17494
11,2,22,13,Tuesday,17156
11,2,22,14,Tuesday,16893
11,2,22,15,Tuesday,16548
11,2,22,16,Tuesday,16342
11,2,22,17,Tuesday,16651
11,2,22,18,Tuesday,17832
11,2,22,19,Tuesday,18727
11,2,22,20,Tuesday,18412
11,2,22,21,Tuesday,17764
11,2,22,22,Tuesday,16761
11,2,22,23,Tuesday,15422
11,2,22,24,Tuesday,14196
11,2,23,1,Wednesday,13412
11,2,23,2,Wednesday,13066
11,2,23,3,Wednesday,12901
11,2,23,4,Wednesday,12953
11,2,23,5,Wednesday,13350
11,2,23,6,Wednesday,14409
11,2,23,7,Wednesday,16073
11,2,23,8,Wednesday,17093
11,2,23,9,Wednesday,17370
11,2,23,10,Wednesday,17303
11,2,23,11,Wednesday,17191
11,2,23,12,Wednesday,16960
11,2,23,13,Wednesday,16610
11,2,23,14,Wednesday,16317
11,2,23,15,Wednesday,16018
11,2,23,16,Wednesday,15862
11,2,23,17,Wednesday,16164
11,2,23,18,Wednesday,17274
11,2,23,19,Wednesday,18161
11,2,23,20,Wednesday,17866
11,2,23,21,Wednesday,17273
11,2,23,22,Wednesday,16286
11,2,23,23,Wednesday,14980
11,2,23,24,Wednesday,13810
11,2,24,1,Thursday,13059
11,2,24,2,Thursday,12716
11,2,24,3,Thursday,12582
11,2,24,4,Thursday,12635
11,2,24,5,Thursday,13058
11,2,24,6,Thursday,14174
11,2,24,7,Thursday,15790
11,2,24,8,Thursday,16866
11,2,24,9,Thursday,17096
11,2,24,10,Thursday,17007
11,2,24,11,Thursday,16866
11,2,24,12,Thursday,16653
11,2,24,13,Thursday,16376
11,2,24,14,Thursday,16281
11,2,24,15,Thursday,16134
11,2,24,16,Thursday,16112
11,2,24,17,Thursday,16425
11,2,24,18,Thursday,17472
11,2,24,19,Thursday,17926
11,2,24,20,Thursday,17480
11,2,24,21,Thursday,16793
11,2,24,22,Thursday,15733
11,2,24,23,Thursday,14392
11,2,24,24,Thursday,13171
11,2,25,1,Friday,12321
11,2,25,2,Friday,11827
11,2,25,3,Friday,11586
11,2,25,4,Friday,11561
11,2,25,5,Friday,11866
11,2,25,6,Friday,12831
11,2,25,7,Friday,14394
11,2,25,8,Friday,15620
11,2,25,9,Friday,16430
11,2,25,10,Friday,16893
11,2,25,11,Friday,17208
11,2,25,12,Friday,17367
11,2,25,13,Friday,17284
11,2,25,14,Friday,17157
11,2,25,15,Friday,16933
11,2,25,16,Friday,16715
11,2,25,17,Friday,16935
11,2,25,18,Friday,17733
11,2,25,19,Friday,17927
11,2,25,20,Friday,17399
11,2,25,21,Friday,16743
11,2,25,22,Friday,15891
11,2,25,23,Friday,14774
11,2,25,24,Friday,13679
11,2,26,1,Saturday,12824
11,2,26,2,Saturday,12324
11,2,26,3,Saturday,12057
11,2,26,4,Saturday,11975
11,2,26,5,Saturday,12100
11,2,26,6,Saturday,12556
11,2,26,7,Saturday,13210
11,2,26,8,Saturday,14063
11,2,26,9,Saturday,14958
11,2,26,10,Saturday,15463
11,2,26,11,Saturday,15592
11,2,26,12,Saturday,15495
11,2,26,13,Saturday,15213
11,2,26,14,Saturday,14914
11,2,26,15,Saturday,14650
11,2,26,16,Saturday,14530
11,2,26,17,Saturday,14862
11,2,26,18,Saturday,15976
11,2,26,19,Saturday,16683
11,2,26,20,Saturday,16300
11,2,26,21,Saturday,15788
11,2,26,22,Saturday,15048
11,2,26,23,Saturday,14077
11,2,26,24,Saturday,13112
11,2,27,1,Sunday,12399
11,2,27,2,Sunday,11927
11,2,27,3,Sunday,11665
11,2,27,4,Sunday,11545
11,2,27,5,Sunday,11610
11,2,27,6,Sunday,11920
11,2,27,7,Sunday,12398
11,2,27,8,Sunday,13039
11,2,27,9,Sunday,13937
11,2,27,10,Sunday,14670
11,2,27,11,Sunday,15079
11,2,27,12,Sunday,15298
11,2,27,13,Sunday,15324
11,2,27,14,Sunday,15164
11,2,27,15,Sunday,14997
11,2,27,16,Sunday,15022
11,2,27,17,Sunday,15423
11,2,27,18,Sunday,16559
11,2,27,19,Sunday,17441
11,2,27,20,Sunday,17080
11,2,27,21,Sunday,16393
11,2,27,22,Sunday,15371
11,2,27,23,Sunday,14178
11,2,27,24,Sunday,13099
11,2,28,1,Monday,12328
11,2,28,2,Monday,11879
11,2,28,3,Monday,11720
11,2,28,4,Monday,11769
11,2,28,5,Monday,12169
11,2,28,6,Monday,13309
11,2,28,7,Monday,15310
11,2,28,8,Monday,16474
11,2,28,9,Monday,16991
11,2,28,10,Monday,17356
11,2,28,11,Monday,17605
11,2,28,12,Monday,17641
11,2,28,13,Monday,17451
11,2,28,14,Monday,17174
11,2,28,15,Monday,16818
11,2,28,16,Monday,16579
11,2,28,17,Monday,16769
11,2,28,18,Monday,17686
11,2,28,19,Monday,18187
11,2,28,20,Monday,17650
11,2,28,21,Monday,16873
11,2,28,22,Monday,15697
11,2,28,23,Monday,14248
11,2,28,24,Monday,12987
11,3,1,1,Tuesday,12134
11,3,1,2,Tuesday,11765
11,3,1,3,Tuesday,11653
11,3,1,4,Tuesday,11693
11,3,1,5,Tuesday,12118
11,3,1,6,Tuesday,13329
11,3,1,7,Tuesday,15174
11,3,1,8,Tuesday,16167
11,3,1,9,Tuesday,16484
11,3,1,10,Tuesday,16491
11,3,1,11,Tuesday,16428
11,3,1,12,Tuesday,16292
11,3,1,13,Tuesday,16054
11,3,1,14,Tuesday,15857
11,3,1,15,Tuesday,15615
11,3,1,16,Tuesday,15550
11,3,1,17,Tuesday,15903
11,3,1,18,Tuesday,17008
11,3,1,19,Tuesday,18072
11,3,1,20,Tuesday,17840
11,3,1,21,Tuesday,17245
11,3,1,22,Tuesday,16223
11,3,1,23,Tuesday,14779
11,3,1,24,Tuesday,13495
11,3,2,1,Wednesday,12723
11,3,2,2,Wednesday,12333
11,3,2,3,Wednesday,12149
11,3,2,4,Wednesday,12129
11,3,2,5,Wednesday,12502
11,3,2,6,Wednesday,13589
11,3,2,7,Wednesday,15420
11,3,2,8,Wednesday,16362
11,3,2,9,Wednesday,16427
11,3,2,10,Wednesday,16361
11,3,2,11,Wednesday,16373
11,3,2,12,Wednesday,16275
11,3,2,13,Wednesday,16080
11,3,2,14,Wednesday,15928
11,3,2,15,Wednesday,15764
11,3,2,16,Wednesday,15775
11,3,2,17,Wednesday,16129
11,3,2,18,Wednesday,17127
11,3,2,19,Wednesday,18148
11,3,2,20,Wednesday,18006
11,3,2,21,Wednesday,17464
11,3,2,22,Wednesday,16474
11,3,2,23,Wednesday,15116
11,3,2,24,Wednesday,13904
11,3,3,1,Thursday,13186
11,3,3,2,Thursday,12867
11,3,3,3,Thursday,12790
11,3,3,4,Thursday,12863
11,3,3,5,Thursday,13302
11,3,3,6,Thursday,14526
11,3,3,7,Thursday,16473
11,3,3,8,Thursday,17501
11,3,3,9,Thursday,17685
11,3,3,10,Thursday,17666
11,3,3,11,Thursday,17623
11,3,3,12,Thursday,17473
11,3,3,13,Thursday,17148
11,3,3,14,Thursday,16916
11,3,3,15,Thursday,16606
11,3,3,16,Thursday,16475
11,3,3,17,Thursday,16758
11,3,3,18,Thursday,17708
11,3,3,19,Thursday,18790
11,3,3,20,Thursday,18625
11,3,3,21,Thursday,18080
11,3,3,22,Thursday,17051
11,3,3,23,Thursday,15627
11,3,3,24,Thursday,14323
11,3,4,1,Friday,13524
11,3,4,2,Friday,13168
11,3,4,3,Friday,13026
11,3,4,4,Friday,13068
11,3,4,5,Friday,13454
11,3,4,6,Friday,14560
11,3,4,7,Friday,16428
11,3,4,8,Friday,17381
11,3,4,9,Friday,17436
11,3,4,10,Friday,17294
11,3,4,11,Friday,17115
11,3,4,12,Friday,16815
11,3,4,13,Friday,16428
11,3,4,14,Friday,16178
11,3,4,15,Friday,15888
11,3,4,16,Friday,15765
11,3,4,17,Friday,16018
11,3,4,18,Friday,16859
11,3,4,19,Friday,17682
11,3,4,20,Friday,17280
11,3,4,21,Friday,16665
11,3,4,22,Friday,15787
11,3,4,23,Friday,14573
11,3,4,24,Friday,13419
11,3,5,1,Saturday,12533
11,3,5,2,Saturday,11999
11,3,5,3,Saturday,11687
11,3,5,4,Saturday,11542
11,3,5,5,Saturday,11594
11,3,5,6,Saturday,11985
11,3,5,7,Saturday,12654
11,3,5,8,Saturday,13549
11,3,5,9,Saturday,14568
11,3,5,10,Saturday,15203
11,3,5,11,Saturday,15400
11,3,5,12,Saturday,15265
11,3,5,13,Saturday,14929
11,3,5,14,Saturday,14546
11,3,5,15,Saturday,14208
11,3,5,16,Saturday,13989
11,3,5,17,Saturday,14256
11,3,5,18,Saturday,15172
11,3,5,19,Saturday,15851
11,3,5,20,Saturday,15418
11,3,5,21,Saturday,14834
11,3,5,22,Saturday,14083
11,3,5,23,Saturday,13120
11,3,5,24,Saturday,12076
11,3,6,1,Sunday,11290
11,3,6,2,Sunday,10785
11,3,6,3,Sunday,10473
11,3,6,4,Sunday,10320
11,3,6,5,Sunday,10351
11,3,6,6,Sunday,10611
11,3,6,7,Sunday,11022
11,3,6,8,Sunday,11714
11,3,6,9,Sunday,12738
11,3,6,10,Sunday,13491
11,3,6,11,Sunday,13937
11,3,6,12,Sunday,14212
11,3,6,13,Sunday,14282
11,3,6,14,Sunday,14183
11,3,6,15,Sunday,14076
11,3,6,16,Sunday,14154
11,3,6,17,Sunday,14676
11,3,6,18,Sunday,15685
11,3,6,19,Sunday,16176
11,3,6,20,Sunday,15778
11,3,6,21,Sunday,15084
11,3,6,22,Sunday,14062
11,3,6,23,Sunday,12887
11,3,6,24,Sunday,11824
11,3,7,1,Monday,11078
11,3,7,2,Monday,10720
11,3,7,3,Monday,10568
11,3,7,4,Monday,10595
11,3,7,5,Monday,10944
11,3,7,6,Monday,12107
11,3,7,7,Monday,14032
11,3,7,8,Monday,15295
11,3,7,9,Monday,15735
11,3,7,10,Monday,16014
11,3,7,11,Monday,16262
11,3,7,12,Monday,16329
11,3,7,13,Monday,16327
11,3,7,14,Monday,16210
11,3,7,15,Monday,16009
11,3,7,16,Monday,15897
11,3,7,17,Monday,16212
11,3,7,18,Monday,17194
11,3,7,19,Monday,18295
11,3,7,20,Monday,18023
11,3,7,21,Monday,17321
11,3,7,22,Monday,16172
11,3,7,23,Monday,14672
11,3,7,24,Monday,13366
11,3,8,1,Tuesday,12569
11,3,8,2,Tuesday,12181
11,3,8,3,Tuesday,12046
11,3,8,4,Tuesday,12066
11,3,8,5,Tuesday,12454
11,3,8,6,Tuesday,13649
11,3,8,7,Tuesday,15498
11,3,8,8,Tuesday,16480
11,3,8,9,Tuesday,16579
11,3,8,10,Tuesday,16463
11,3,8,11,Tuesday,16379
11,3,8,12,Tuesday,16196
11,3,8,13,Tuesday,15951
11,3,8,14,Tuesday,15747
11,3,8,15,Tuesday,15477
11,3,8,16,Tuesday,15343
11,3,8,17,Tuesday,15654
11,3,8,18,Tuesday,16599
11,3,8,19,Tuesday,17755
11,3,8,20,Tuesday,17563
11,3,8,21,Tuesday,16949
11,3,8,22,Tuesday,15885
11,3,8,23,Tuesday,14432
11,3,8,24,Tuesday,13158
11,3,9,1,Wednesday,12403
11,3,9,2,Wednesday,12004
11,3,9,3,Wednesday,11855
11,3,9,4,Wednesday,11894
11,3,9,5,Wednesday,12288
11,3,9,6,Wednesday,13474
11,3,9,7,Wednesday,15292
11,3,9,8,Wednesday,16330
11,3,9,9,Wednesday,16472
11,3,9,10,Wednesday,16446
11,3,9,11,Wednesday,16456
11,3,9,12,Wednesday,16337
11,3,9,13,Wednesday,16135
11,3,9,14,Wednesday,16082
11,3,9,15,Wednesday,15987
11,3,9,16,Wednesday,16037
11,3,9,17,Wednesday,16532
11,3,9,18,Wednesday,17487
11,3,9,19,Wednesday,18142
11,3,9,20,Wednesday,17784
11,3,9,21,Wednesday,17099
11,3,9,22,Wednesday,15967
11,3,9,23,Wednesday,14440
11,3,9,24,Wednesday,13096
11,3,10,1,Thursday,12206
11,3,10,2,Thursday,11766
11,3,10,3,Thursday,11555
11,3,10,4,Thursday,11538
11,3,10,5,Thursday,11870
11,3,10,6,Thursday,13039
11,3,10,7,Thursday,14957
11,3,10,8,Thursday,16151
11,3,10,9,Thursday,16433
11,3,10,10,Thursday,16556
11,3,10,11,Thursday,16680
11,3,10,12,Thursday,16686
11,3,10,13,Thursday,16585
11,3,10,14,Thursday,16547
11,3,10,15,Thursday,16373
11,3,10,16,Thursday,16357
11,3,10,17,Thursday,16716
11,3,10,18,Thursday,17506
11,3,10,19,Thursday,17868
11,3,10,20,Thursday,17447
11,3,10,21,Thursday,16727
11,3,10,22,Thursday,15610
11,3,10,23,Thursday,14142
11,3,10,24,Thursday,12791
11,3,11,1,Friday,11909
11,3,11,2,Friday,11407
11,3,11,3,Friday,11180
11,3,11,4,Friday,11119
11,3,11,5,Friday,11392
11,3,11,6,Friday,12431
11,3,11,7,Friday,14282
11,3,11,8,Friday,15459
11,3,11,9,Friday,15864
11,3,11,10,Friday,16092
11,3,11,11,Friday,16270
11,3,11,12,Friday,16270
11,3,11,13,Friday,16069
11,3,11,14,Friday,15904
11,3,11,15,Friday,15652
11,3,11,16,Friday,15451
11,3,11,17,Friday,15594
11,3,11,18,Friday,15985
11,3,11,19,Friday,16584
11,3,11,20,Friday,16203
11,3,11,21,Friday,15591
11,3,11,22,Friday,14747
11,3,11,23,Friday,13606
11,3,11,24,Friday,12412
11,3,12,1,Saturday,11556
11,3,12,2,Saturday,11057
11,3,12,3,Saturday,10823
11,3,12,4,Saturday,10757
11,3,12,5,Saturday,10892
11,3,12,6,Saturday,11321
11,3,12,7,Saturday,11935
11,3,12,8,Saturday,12922
11,3,12,9,Saturday,13900
11,3,12,10,Saturday,14442
11,3,12,11,Saturday,14659
11,3,12,12,Saturday,14565
11,3,12,13,Saturday,14289
11,3,12,14,Saturday,13964
11,3,12,15,Saturday,13656
11,3,12,16,Saturday,13541
11,3,12,17,Saturday,13850
11,3,12,18,Saturday,14607
11,3,12,19,Saturday,15468
11,3,12,20,Saturday,15171
11,3,12,21,Saturday,14673
11,3,12,22,Saturday,13978
11,3,12,23,Saturday,12976
11,3,12,24,Saturday,11969
11,3,13,1,Sunday,11205
11,3,13,2,Sunday,10969
11,3,13,3,Sunday,10740
11,3,13,4,Sunday,10507
11,3,13,5,Sunday,10454
11,3,13,6,Sunday,10636
11,3,13,7,Sunday,11074
11,3,13,8,Sunday,11562
11,3,13,9,Sunday,12351
11,3,13,10,Sunday,13243
11,3,13,11,Sunday,13942
11,3,13,12,Sunday,14258
11,3,13,13,Sunday,14304
11,3,13,14,Sunday,14104
11,3,13,15,Sunday,13821
11,3,13,16,Sunday,13688
11,3,13,17,Sunday,13828
11,3,13,18,Sunday,14244
11,3,13,19,Sunday,14925
11,3,13,20,Sunday,15820
11,3,13,21,Sunday,15531
11,3,13,22,Sunday,14623
11,3,13,23,Sunday,13357
11,3,13,24,Sunday,12174
11,3,14,1,Monday,11341
11,3,14,2,Monday,10887
11,3,14,3,Monday,10712
11,3,14,4,Monday,10734
11,3,14,5,Monday,11065
11,3,14,6,Monday,12166
11,3,14,7,Monday,14308
11,3,14,8,Monday,15607
11,3,14,9,Monday,15947
11,3,14,10,Monday,16118
11,3,14,11,Monday,16309
11,3,14,12,Monday,16340
11,3,14,13,Monday,16228
11,3,14,14,Monday,16135
11,3,14,15,Monday,15900
11,3,14,16,Monday,15759
11,3,14,17,Monday,15882
11,3,14,18,Monday,16251
11,3,14,19,Monday,16702
11,3,14,20,Monday,17267
11,3,14,21,Monday,16827
11,3,14,22,Monday,15828
11,3,14,23,Monday,14367
11,3,14,24,Monday,13063
11,3,15,1,Tuesday,12157
11,3,15,2,Tuesday,11716
11,3,15,3,Tuesday,11545
11,3,15,4,Tuesday,11558
11,3,15,5,Tuesday,11905
11,3,15,6,Tuesday,13041
11,3,15,7,Tuesday,15158
11,3,15,8,Tuesday,16351
11,3,15,9,Tuesday,16465
11,3,15,10,Tuesday,16320
11,3,15,11,Tuesday,16284
11,3,15,12,Tuesday,16115
11,3,15,13,Tuesday,15868
11,3,15,14,Tuesday,15673
11,3,15,15,Tuesday,15387
11,3,15,16,Tuesday,15217
11,3,15,17,Tuesday,15290
11,3,15,18,Tuesday,15634
11,3,15,19,Tuesday,16129
11,3,15,20,Tuesday,16958
