"State","MSN","2014"
"WV","LGACB",157.00
"WV","LGACD",23.39
"WV","LGACP",41.00
"WV","LGACV",3.70
"WV","LGCCB",650.00
"WV","LGCCD",18.70
"WV","LGCCP",170.00
"WV","LGCCV",12.20
"WV","LGICB",617.00
"WV","LGICD",28.82
"WV","LGICP",178.00
"WV","LGICV",17.80
"WV","LGRCB",2586.00
"WV","LGRCD",39.10
"WV","LGRCP",674.00
"WV","LGRCV",101.10
"WV","LGTCB",4009.00
"WV","LGTCD",33.60
"WV","LGTCP",1063.00
"WV","LGTCV",134.70
"WY","LGACB",70.00
"WY","LGACD",30.76
"WY","LGACP",18.00
"WY","LGACV",2.10
"WY","LGCCB",2070.00
"WY","LGCCD",21.79
"WY","LGCCP",540.00
"WY","LGCCV",45.10
"WY","LGICB",409.00
"WY","LGICD",28.69
"WY","LGICP",118.00
"WY","LGICV",11.70
"WY","LGRCB",2894.00
"WY","LGRCD",26.26
"WY","LGRCP",754.00
"WY","LGRCV",76.00
"WY","LGTCB",5442.00
"WY","LGTCD",24.80
"WY","LGTCP",1430.00
"WY","LGTCV",135.00
