"State","MSN","2015"
"WV","KSICD",17.06
"WV","KSICP",4.00
"WV","KSICV",0.30
"WV","KSRCB",148.00
"WV","KSRCD",16.97
"WV","KSRCP",26.00
"WV","KSRCV",2.50
"WV","KSTCB",191.00
"WV","KSTCD",16.98
"WV","KSTCP",34.00
"WV","KSTCV",3.20
"WY","KSCCB",3.00
"WY","KSCCD",16.65
"WY","KSCCP",1.00
"WY","KSCCV",0.10
"WY","KSICB",0.00
"WY","KSICD",13.48
"WY","KSICP",0.00
"WY","KSICV",0.00
"WY","KSRCB",1.00
"WY","KSRCD",16.65
"WY","KSRCP",0.00
"WY","KSRCV",0.00
"WY","KSTCB",4.00
"WY","KSTCD",16.51
"WY","KSTCP",1.00
"WY","KSTCV",0.10
