"State","MSN","2015"
"OR","RFEIB",0.00
"OR","RFEID",0.00
"OR","RFEIP",0.00
"OR","RFEIV",0.00
"OR","RFICB",399.00
"OR","RFICD",9.05
"OR","RFICP",63.00
"OR","RFICV",3.60
"OR","RFTCB",1980.00
"OR","RFTCD",11.11
"OR","RFTCP",315.00
"OR","RFTCV",22.00
"PA","RFACB",2074.00
"PA","RFACD",8.41
"PA","RFACP",330.00
"PA","RFACV",17.40
"PA","RFCCB",53.00
"PA","RFCCD",8.98
"PA","RFCCP",9.00
"PA","RFCCV",0.50
"PA","RFEIB",0.00
"PA","RFEID",0.00
"PA","RFEIP",0.00
"PA","RFEIV",0.00
"PA","RFICB",565.00
"PA","RFICD",8.98
"PA","RFICP",90.00
"PA","RFICV",4.00
"PA","RFTCB",2693.00
"PA","RFTCD",8.52
"PA","RFTCP",428.00
"PA","RFTCV",21.90
"RI","RFACB",1.00
"RI","RFACD",8.19
"RI","RFACP",0.00
"RI","RFACV",0.00
"RI","RFCCB",187.00
"RI","RFCCD",10.40
"RI","RFCCP",30.00
"RI","RFCCV",1.90
"RI","RFEIB",0.00
"RI","RFEID",0.00
"RI","RFEIP",0.00
"RI","RFEIV",0.00
"RI","RFICB",107.00
"RI","RFICD",10.40
"RI","RFICP",17.00
"RI","RFICV",1.10
"RI","RFTCB",295.00
"RI","RFTCD",10.39
"RI","RFTCP",47.00
"RI","RFTCV",3.10
"SC","RFACB",10374.00
"SC","RFACD",7.95
"SC","RFACP",1650.00
"SC","RFACV",82.50
"SC","RFCCB",36.00
"SC","RFCCD",9.40
"SC","RFCCP",6.00
"SC","RFCCV",0.30
"SC","RFEIB",0.00
"SC","RFEID",0.00
"SC","RFEIP",0.00
"SC","RFEIV",0.00
"SC","RFICB",415.00
"SC","RFICD",9.40
"SC","RFICP",66.00
"SC","RFICV",3.90
"SC","RFTCB",10825.00
"SC","RFTCD",8.01
"SC","RFTCP",1722.00
"SC","RFTCV",86.70
"SD","RFACB",0.00
"SD","RFACD",0.00
"SD","RFACP",0.00
"SD","RFACV",0.00
"SD","RFCCB",0.00
"SD","RFCCD",0.00
"SD","RFCCP",0.00
"SD","RFCCV",0.00
"SD","RFEIB",0.00
"SD","RFEID",0.00
"SD","RFEIP",0.00
"SD","RFEIV",0.00
"SD","RFICB",31.00
"SD","RFICD",10.08
"SD","RFICP",5.00
"SD","RFICV",0.30
"SD","RFTCB",31.00
"SD","RFTCD",10.08
"SD","RFTCP",5.00
"SD","RFTCV",0.30
"TN","RFACB",74.00
"TN","RFACD",6.12
"TN","RFACP",12.00
"TN","RFACV",0.50
"TN","RFCCB",0.00
"TN","RFCCD",0.00
"TN","RFCCP",0.00
"TN","RFCCV",0.00
"TN","RFEIB",0.00
"TN","RFEID",0.00
"TN","RFEIP",0.00
"TN","RFEIV",0.00
"TN","RFICB",151.00
"TN","RFICD",10.37
"TN","RFICP",24.00
"TN","RFICV",1.50
"TN","RFTCB",225.00
"TN","RFTCD",8.93
"TN","RFTCP",36.00
"TN","RFTCV",2.00
"TX","RFACB",120797.00
"TX","RFACD",6.03
"TX","RFACP",19214.00
"TX","RFACV",728.60
"TX","RFCCB",0.00
"TX","RFCCD",0.00
"TX","RFCCP",0.00
"TX","RFCCV",0.00
"TX","RFEIB",0.00
"TX","RFEID",0.00
"TX","RFEIP",0.00
"TX","RFEIV",0.00
"TX","RFICB",7806.00
"TX","RFICD",10.84
"TX","RFICP",1242.00
"TX","RFICV",83.70
"TX","RFTCB",128603.00
"TX","RFTCD",6.32
"TX","RFTCP",20455.00
"TX","RFTCV",812.30
"US","RFACB",463400.00
"US","RFACD",8.85
"US","RFACP",73708.00
"US","RFACV",4103.20
"US","RFCCB",3972.00
"US","RFCCD",8.86
"US","RFCCP",632.00
"US","RFCCV",35.20
"US","RFEIB",93861.00
"US","RFEID",9.37
"US","RFEIP",14929.00
"US","RFEIV",879.60
"US","RFICB",33857.00
"US","RFICD",9.87
"US","RFICP",5385.00
"US","RFICV",309.80
"US","RFTCB",595090.00
"US","RFTCD",8.99
"US","RFTCP",94654.00
"US","RFTCV",5327.70
"UT","RFACB",0.00
"UT","RFACD",0.00
"UT","RFACP",0.00
"UT","RFACV",0.00
"UT","RFCCB",0.00
"UT","RFCCD",0.00
"UT","RFCCP",0.00
"UT","RFCCV",0.00
"UT","RFEIB",0.00
"UT","RFEID",0.00
"UT","RFEIP",0.00
"UT","RFEIV",0.00
"UT","RFICB",28.00
"UT","RFICD",9.07
"UT","RFICP",4.00
"UT","RFICV",0.30
"UT","RFTCB",28.00
"UT","RFTCD",9.07
"UT","RFTCP",4.00
"UT","RFTCV",0.30
"VA","RFACB",1618.00
"VA","RFACD",6.92
"VA","RFACP",257.00
"VA","RFACV",11.20
"VA","RFCCB",0.00
"VA","RFCCD",0.00
"VA","RFCCP",0.00
"VA","RFCCV",0.00
"VA","RFEIB",5655.00
"VA","RFEID",7.59
"VA","RFEIP",900.00
"VA","RFEIV",42.90
"VA","RFICB",2050.00
"VA","RFICD",9.34
"VA","RFICP",326.00
"VA","RFICV",19.10
"VA","RFTCB",9324.00
"VA","RFTCD",7.86
"VA","RFTCP",1483.00
"VA","RFTCV",73.30
"VT","RFACB",0.00
"VT","RFACD",0.00
"VT","RFACP",0.00
"VT","RFACV",0.00
"VT","RFCCB",108.00
"VT","RFCCD",10.30
"VT","RFCCP",17.00
"VT","RFCCV",1.10
"VT","RFEIB",0.00
"VT","RFEID",0.00
"VT","RFEIP",0.00
"VT","RFEIV",0.00
"VT","RFICB",170.00
"VT","RFICD",10.30
"VT","RFICP",27.00
"VT","RFICV",1.80
"VT","RFTCB",278.00
"VT","RFTCD",10.30
"VT","RFTCP",44.00
"VT","RFTCV",2.90
"WA","RFACB",54953.00
"WA","RFACD",11.63
"WA","RFACP",8741.00
"WA","RFACV",639.10
"WA","RFCCB",0.00
"WA","RFCCD",0.00
"WA","RFCCP",0.00
"WA","RFCCV",0.00
"WA","RFEIB",0.00
"WA","RFEID",0.00
"WA","RFEIP",0.00
"WA","RFEIV",0.00
"WA","RFICB",0.00
"WA","RFICD",0.00
"WA","RFICP",0.00
"WA","RFICV",0.00
"WA","RFTCB",54953.00
"WA","RFTCD",11.63
"WA","RFTCP",8741.00
"WA","RFTCV",639.10
"WI","RFACB",0.00
"WI","RFACD",0.00
"WI","RFACP",0.00
"WI","RFACV",0.00
"WI","RFCCB",0.00
"WI","RFCCD",0.00
"WI","RFCCP",0.00
"WI","RFCCV",0.00
"WI","RFEIB",0.00
"WI","RFEID",0.00
"WI","RFEIP",0.00
"WI","RFEIV",0.00
"WI","RFICB",512.00
"WI","RFICD",10.18
"WI","RFICP",81.00
"WI","RFICV",5.20
"WI","RFTCB",512.00
"WI","RFTCD",10.18
"WI","RFTCP",81.00
"WI","RFTCV",5.20
"WV","RFACB",0.00
"WV","RFACD",0.00
"WV","RFACP",0.00
"WV","RFACV",0.00
"WV","RFCCB",0.00
"WV","RFCCD",0.00
"WV","RFCCP",0.00
"WV","RFCCV",0.00
"WV","RFEIB",0.00
"WV","RFEID",0.00
"WV","RFEIP",0.00
"WV","RFEIV",0.00
"WV","RFICB",623.00
"WV","RFICD",9.40
"WV","RFICP",99.00
"WV","RFICV",5.80
"WV","RFTCB",623.00
"WV","RFTCD",9.40
"WV","RFTCP",99.00
"WV","RFTCV",5.80
