"Data_Status","State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","OK","DFICD"," .54"," .54"," .53"," .68"," 1.87"," 2.09"," 2.28"," 2.54"," 2.7"," 4.28"," 5.68"," 4.8"," 6.05"," 6.54"," 6.54"," 6.24"," 4.03"," 4.5"," 4.16"," 4.72"," 5.84"," 5.2"," 5.14"," 4.98"," 4.84"," 4.85"," 5.83"," 5.35"," 4.22"," 4.99"," 7.93"," 7.24"," 6.56"," 7.81"," 10.03"," 14.32"," 16.36"," 18.41"," 24.65"," 14.68"," 18.58"," 25.11"," 25.31"," 24.7"," 23.05"
"2014F","OK","DFICV"," 6.3"," 7.7"," 11.7"," 16.8"," 43.6"," 49.3"," 72.4"," 90.1"," 109.4"," 152.3"," 122.5"," 140.7"," 162.9"," 222.8"," 274.3"," 261.5"," 85.6"," 84.3"," 80.5"," 88.8"," 122.1"," 96.6"," 124.6"," 91.1"," 89.2"," 80.9"," 114.7"," 107.5"," 81.7"," 84.8"," 154"," 158.6"," 131.9"," 171.1"," 212.6"," 287"," 360.2"," 437.7"," 590.8"," 178.9"," 279.7"," 369.6"," 654.6"," 645.6"," 764.1"
"2014F","OK","DFISB"," 11615"," 14288"," 21949"," 24645"," 23362"," 23564"," 31750"," 35451"," 40536"," 35608"," 21576"," 29303"," 26950"," 34075"," 41920"," 41922"," 21249"," 18743"," 19342"," 18836"," 20909"," 18574"," 24245"," 18285"," 18422"," 16674"," 19672"," 20111"," 19342"," 16977"," 19423"," 21900"," 20104"," 21913"," 21192"," 20046"," 22018"," 23770"," 23971"," 12190"," 15055"," 14719"," 25865"," 26140"," 33156"
"2014F","OK","DFRCD"," .89"," .91"," .91"," 1.13"," 2.19"," 2.22"," 2.48"," 2.8"," 2.91"," 4.63"," 6.6"," 8"," 7.54"," 6.95"," 6.81"," 3.73"," 5.41"," 3.64"," 4.81"," 6.14"," 7.37"," 6.84"," 6.25"," 6.28"," 7.89"," 6.1"," 6.89"," 6.86"," 5.77"," 6.21"," 8.99"," 8.77"," 7.84"," 9.27"," 10.99"," 15.09"," 17.29"," 19.37"," 23.72"," 16.03"," 19.35"," 26.94"," 26.85"," 27.83"," 26.9"
"2014F","OK","DFRCV"," 0"," 0"," .1"," .1"," .2"," .2"," .2"," .2"," .3"," .2"," .6"," 4.5"," 0"," 3"," 3.7"," 1.9"," 1"," .2"," .8"," 0"," 0"," 0"," .1"," 0"," 0"," .4"," .9"," .1"," 0"," .1"," .1"," .1"," .1"," .1"," .1"," .1"," .1"," 3.4"," .2"," .3"," .3"," 2"," 1.1"," 1"," .6"
"2014F","OK","DFRFB"," 524"," 204"," 192"," 880"," 530"," 705"," 687"," 548"," 658"," 134"," 6"," 125"," 34"," 136"," 100"," 107"," 89"," 42"," 62"," 18"," 12"," 22"," 31"," 36"," 42"," 47"," 47"," 41"," 30"," 20"," 18"," 31"," 25"," 15"," 14"," 18"," 18"," 20"," 18"," 13"," 6"," 0"," 40"," 52"," 23"
"2014F","OK","DFTCD"," .9"," .85"," .83"," 1.07"," 2.17"," 2.36"," 2.54"," 2.89"," 3.02"," 4.84"," 6.77"," 7.33"," 7.47"," 6.96"," 6.96"," 6.73"," 5.35"," 5.93"," 5.61"," 6.1"," 7.4"," 6.95"," 6.7"," 6.79"," 6.65"," 6.61"," 7.5"," 7.24"," 6.06"," 6.98"," 9.45"," 8.78"," 8.24"," 9.5"," 11.49"," 15.98"," 18.07"," 19.85"," 26.01"," 16.41"," 20.21"," 26.76"," 27.15"," 26.85"," 25.86"
"2014F","OK","DFTCV"," 28.7"," 26.8"," 38.2"," 55.1"," 110.7"," 128.1"," 173.4"," 216.4"," 253.4"," 409.6"," 478.2"," 660.4"," 631"," 671.3"," 741.7"," 733.2"," 434.2"," 496.1"," 493.6"," 531.3"," 666.6"," 569.3"," 622"," 633.6"," 630.1"," 641"," 870.9"," 880.8"," 762.3"," 899"," 1553.8"," 1802.9"," 1475"," 1694.2"," 1521.3"," 2604.5"," 3350.1"," 3878.6"," 5278.5"," 2791.8"," 3532.4"," 4740.3"," 4810.7"," 4567.4"," 4866.2"
"2014F","OK","DFTXD"," .9"," .85"," .83"," 1.07"," 2.17"," 2.36"," 2.54"," 2.89"," 3.02"," 4.84"," 6.78"," 7.33"," 7.47"," 6.96"," 6.97"," 6.73"," 5.37"," 5.94"," 5.62"," 6.11"," 7.4"," 6.95"," 6.7"," 6.79"," 6.65"," 6.61"," 7.52"," 7.24"," 6.06"," 6.98"," 9.46"," 8.8"," 8.25"," 9.52"," 11.5"," 15.98"," 18.08"," 19.86"," 26.01"," 16.41"," 20.21"," 26.77"," 27.15"," 26.85"," 25.86"
"2014F","OK","DFTXV"," 28.5"," 26.7"," 38"," 54.7"," 110.4"," 127.5"," 172.8"," 215.3"," 252.1"," 407.8"," 476.4"," 658.8"," 628.8"," 669.6"," 739.7"," 730.7"," 432.3"," 494.5"," 492.5"," 530"," 665.4"," 568.7"," 621.6"," 633.2"," 629.7"," 640.8"," 868.9"," 880.3"," 762"," 898.3"," 1551.2"," 1793.5"," 1474.5"," 1688.9"," 1519.9"," 2602.9"," 3346.5"," 3873.1"," 5276.4"," 2789.9"," 3529.9"," 4736.6"," 4808"," 4565.1"," 4863.5"
"2014F","OK","DKEID"," .56"," .52"," .66"," 1.29"," 1.63"," 1.92"," 2.14"," 2.69"," 2.61"," 5.09"," 5.3"," 7.09"," 6.71"," 5.81"," 5.84"," 5.54"," 2.9"," 3.91"," 3.41"," 4.15"," 7.28"," 4.09"," 4.36"," 3.5"," 3.7"," 2.53"," 4.07"," 4.09"," 2.92"," 4.96"," 5.86"," 6.33"," 4.84"," 5.93"," 7.45"," 12.35"," 13.31"," 16.39"," 15.55"," 14.13"," 17.91"," 21.51"," 22.77"," 22.33"," 21.15"
