"Data_Status","State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","KS","DFICD"," .64"," .69"," .69"," .82"," 1.73"," 2.13"," 2.29"," 2.57"," 2.79"," 3.46"," 4.99"," 6.22"," 6.48"," 6.6"," 6.54"," 6.22"," 4.06"," 4.5"," 4.16"," 4.73"," 5.83"," 5.19"," 5.15"," 5"," 4.86"," 4.87"," 5.85"," 5.37"," 4.24"," 5.01"," 7.96"," 7.27"," 6.59"," 7.87"," 10.11"," 14.43"," 16.48"," 18.55"," 24.84"," 14.79"," 18.81"," 25.54"," 25.74"," 25.1"," 23.41"
"2014F","KS","DFICV"," 9.4"," 11.4"," 13.2"," 18.1"," 38.3"," 43.8"," 63.3"," 70.6"," 86.3"," 143.5"," 101"," 127.5"," 148.4"," 131.3"," 160.1"," 146.7"," 113.3"," 123.7"," 113.5"," 125.8"," 154.1"," 137.9"," 135"," 148.8"," 138.4"," 136.1"," 163.9"," 164.2"," 119.5"," 140.5"," 207.2"," 207.1"," 171.1"," 226.3"," 317.5"," 414"," 525.5"," 525.6"," 786.2"," 394.2"," 552.4"," 672.3"," 663.4"," 638.2"," 655.2"
"2014F","KS","DFISB"," 14646"," 16624"," 19198"," 22163"," 22185"," 20566"," 27659"," 27487"," 30958"," 41539"," 20242"," 20519"," 22889"," 19886"," 24465"," 23575"," 27935"," 27496"," 27265"," 26605"," 26458"," 26579"," 26238"," 29768"," 28487"," 27961"," 28014"," 30596"," 28177"," 28041"," 26036"," 28486"," 25975"," 28768"," 31408"," 28695"," 31877"," 28330"," 31653"," 26660"," 29365"," 26317"," 25769"," 25423"," 27989"
"2014F","KS","DFRCD"," 1.19"," 1.29"," 1.3"," 1.41"," 2.43"," 2.62"," 2.86"," 3.22"," 3.3"," 4.91"," 6.85"," 8.12"," 7.84"," 6.57"," 7.43"," 6.43"," 5.45"," 3.53"," 3.55"," 6.16"," 6.22"," 5.78"," 5.86"," 7.54"," 5.9"," 7.14"," 6.91"," 6.89"," 5.79"," 6.23"," 9.03"," 8.81"," 7.87"," 9.34"," 11.08"," 15.2"," 17.42"," 19.52"," 23.9"," 16.15"," 19.6"," 27.41"," 27.31"," 28.29"," 27.33"
"2014F","KS","DFRCV"," .4"," .4"," .6"," .7"," 1.2"," 1.5"," 2.7"," 3"," 3.5"," 10.9"," 6"," .9"," 7.9"," 1.6"," 2.3"," 2.5"," .8"," .5"," .6"," 1.3"," 1"," .8"," 1"," 1.2"," .8"," .6"," .7"," 1.4"," .4"," .5"," .9"," 2.3"," 1.6"," 1"," .8"," .3"," .3"," .3"," .5"," .4"," .3"," 1.1"," 1.2"," .5"," .2"
"2014F","KS","DFRFB"," 6"," 6"," 6"," 6"," 6"," 6"," 6"," 6"," 6"," 6"," 6"," 87"," 29"," 80"," 58"," 60"," 117"," 61"," 87"," 26"," 15"," 32"," 33"," 59"," 66"," 79"," 67"," 63"," 44"," 33"," 24"," 40"," 33"," 20"," 21"," 25"," 26"," 24"," 23"," 28"," 12"," 0"," 40"," 35"," 17"
"2014F","KS","DFTCD"," .99"," 1.01"," 1.02"," 1.27"," 2.24"," 2.43"," 2.54"," 2.89"," 3.06"," 4.39"," 6.52"," 7.64"," 7.47"," 6.81"," 6.82"," 6.55"," 5.52"," 6.01"," 5.55"," 6.17"," 7.53"," 7.03"," 6.87"," 6.72"," 6.56"," 6.72"," 7.58"," 7.25"," 6.03"," 6.83"," 9.44"," 8.85"," 8.47"," 9.8"," 11.87"," 16.28"," 18.3"," 20.11"," 26.4"," 16.71"," 20.49"," 27.21"," 27.71"," 27.54"," 26.59"
"2014F","KS","DFTCV"," 43.3"," 49.2"," 53.3"," 76.2"," 140.6"," 159.8"," 178.8"," 209.5"," 254.2"," 500.6"," 560.3"," 596"," 600.8"," 555.5"," 585.9"," 568.1"," 457"," 597.5"," 540.8"," 578.4"," 732"," 639.4"," 595.5"," 626.3"," 560.3"," 712.5"," 730.4"," 690.8"," 559"," 622"," 815.7"," 800.3"," 805.9"," 974.8"," 1184.4"," 1718.5"," 2014.3"," 2255"," 3066.5"," 1880.9"," 2266.5"," 2925.9"," 2996.3"," 3450.7"," 3725.1"
"2014F","KS","DFTXD"," .99"," 1.01"," 1.02"," 1.27"," 2.25"," 2.49"," 2.57"," 2.91"," 3.09"," 4.42"," 6.54"," 7.65"," 7.48"," 6.83"," 6.83"," 6.56"," 5.55"," 6.03"," 5.57"," 6.19"," 7.54"," 7.06"," 6.88"," 6.74"," 6.58"," 6.75"," 7.61"," 7.28"," 6.09"," 6.87"," 9.49"," 8.88"," 8.49"," 9.83"," 11.89"," 16.31"," 18.32"," 20.12"," 26.41"," 16.73"," 20.51"," 27.23"," 27.73"," 27.56"," 26.62"
"2014F","KS","DFTXV"," 42.7"," 48.3"," 52.3"," 73.9"," 133.2"," 141.1"," 164.4"," 197.3"," 242.5"," 488.8"," 547.5"," 584.9"," 590.2"," 546.3"," 578.3"," 561.8"," 453.6"," 594.5"," 537.6"," 573.6"," 727.9"," 635.6"," 592.9"," 623.2"," 557.2"," 709.3"," 725.7"," 686.5"," 553.4"," 614.5"," 805"," 793.6"," 802"," 969.4"," 1179"," 1708.3"," 2003.3"," 2245.9"," 3054.8"," 1874.6"," 2257.3"," 2914.8"," 2986"," 3436.6"," 3711.1"
